Source,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,e_pmRA,e_pmDE,Gmag,BPmag,RPmag
4689637170901208064,5.74933701183,-72.15588250428,0.6657,4.909,-2.580,0.150,0.182,18.199530,18.448090,17.555552
4689637170901208832,5.75195493011,-72.15664991626,,,,,,18.310707,18.204165,17.307790
4689637170901209472,5.73704459622,-72.15551308853,0.0272,6.241,-3.353,1.053,1.203,19.962687,,
4689637170901209600,5.76253970666,-72.15837782262,0.0068,4.201,-0.325,0.884,0.702,18.570457,18.328993,17.429434
4689637170901210368,5.74094044635,-72.15607869295,0.2157,6.059,-2.827,0.122,0.122,18.030697,18.196762,17.338375
4689637170901210496,5.75565730789,-72.15788904059,,,,,,19.862436,,
4689637170901211136,5.73050231284,-72.15549223508,0.7199,5.825,-3.162,0.141,0.143,17.362865,16.894432,16.032162
4689637170901211264,5.73015484057,-72.15636316035,,,,,,20.208754,,
4689637170901213696,5.73619091425,-72.15678549950,,,,,,19.698055,,18.245794
4689637170901213824,5.74483655420,-72.15832811928,0.2124,5.130,-2.805,0.021,0.021,13.870944,14.255068,13.270549
4689637170901214464,5.75392047459,-72.15956739798,-0.0767,6.526,-2.966,0.210,0.229,18.556210,18.836779,17.947746
4689637170901214592,5.75973216195,-72.16112866566,1.1934,6.674,-5.118,0.454,0.475,19.152683,,
4689637170901214720,5.73733100609,-72.15818722975,0.2390,5.414,-3.044,0.054,0.054,16.665037,17.091188,16.075254
4689637170901215104,5.75054460036,-72.15953366481,-0.2079,5.643,-2.949,0.401,0.427,19.382439,19.500801,18.403404
4689637170901215360,5.75067246200,-72.15918977829,,,,,,20.778078,,
4689637170901217152,5.72916455164,-72.15830267896,0.6976,5.177,-3.137,0.511,0.516,19.679262,,
4689637170901218048,5.73670713270,-72.15928876483,0.2691,5.105,-1.770,0.140,0.140,18.400408,18.806630,17.924934
4689637170901219072,5.74862778813,-72.16173275809,1.2688,5.014,-3.330,0.422,0.442,19.632380,20.280285,18.996357
4689637170901220736,5.74525759662,-72.16227288672,0.1315,5.563,-2.816,0.083,0.087,17.501120,17.790900,16.977215
4689637170901221120,5.74102258629,-72.16182867943,0.2191,4.849,-2.589,0.071,0.076,17.241652,17.572624,16.746431
4689637170901221888,5.73259157830,-72.16131868768,,,,,,20.816053,,
4689637170901224320,5.73162285697,-72.16260986140,0.2953,5.575,-2.794,0.134,0.143,18.413483,18.649033,17.902555
4689637170901225600,5.73826292677,-72.16402023196,1.7386,3.746,-5.852,1.368,1.282,20.118519,,
4689637170901225984,5.73183933233,-72.16372136424,0.3229,6.090,-2.841,0.222,0.160,18.347440,,
4689637170901227392,5.74002422058,-72.16526148888,-0.7056,5.896,-2.322,0.410,0.490,19.852910,20.394598,19.000994
4689637170901230848,5.72947761066,-72.16650792153,-1.4871,6.376,-1.640,0.528,0.537,19.426897,19.421453,18.572979
4689637170901591424,5.77722342946,-72.14631898840,-0.6693,2.023,-1.063,0.593,0.637,19.639313,19.741743,18.662530
4689637170901644288,5.76251430830,-72.15684334705,2.4931,2.956,-3.463,1.180,1.433,20.187574,,
4689637170901739776,5.76276126959,-72.16000892722,-2.2178,1.143,2.138,1.200,1.352,20.370527,,
4689637170903429504,5.75614838733,-72.15043308082,,,,,,20.298975,,
4689637200950187648,5.70860726526,-72.15042671115,0.2798,5.182,-2.885,0.097,0.111,17.728699,18.012075,17.250854
4689637200950192512,5.72037230211,-72.14906050198,-0.0535,5.531,-2.175,0.246,0.272,18.658962,,
4689637200950563584,5.71842086427,-72.15141171471,0.1101,5.605,-2.927,0.055,0.057,16.761898,17.148214,16.149458
4689637200950573952,5.67845727556,-72.15646728590,0.1576,5.646,-2.563,0.044,0.045,16.394249,16.818739,15.791718
4689637200950787328,5.67411559655,-72.16453825967,0.1367,6.023,-2.282,0.075,0.074,17.208822,17.477253,16.665144
4689637200950954624,5.67759303553,-72.15757209102,,,,,,20.666286,,
4689637200952166656,5.67741727863,-72.15806540593,0.1790,6.068,-2.872,0.074,0.073,17.403618,17.690971,16.914385
4689637200952171264,5.68243786740,-72.15809513180,0.1990,5.796,-2.491,0.108,0.111,18.036274,18.395767,17.622274
4689637200952191360,5.72252132883,-72.15183354876,0.1899,5.195,-3.417,0.087,0.105,17.668516,17.990013,17.235117
4689637200952192256,5.69574626011,-72.15392007198,0.0193,5.310,-3.579,0.145,0.154,18.171986,18.128714,17.257732
4689637200952873984,5.71263515265,-72.15407452779,0.0934,5.565,-2.793,0.074,0.075,17.452390,17.774723,16.971430
4689637200956935296,5.71071684798,-72.15497116603,-0.1787,0.381,-1.363,0.089,0.090,17.674260,18.161015,16.920130
4689637200964270592,5.67088153317,-72.15746577573,-0.3823,5.645,-2.915,0.747,0.850,20.566580,,
4689637200964271872,5.67033028924,-72.15625743961,0.1174,5.525,-2.370,0.045,0.045,16.500840,16.959576,15.741496
4689637200964283392,5.67364347345,-72.16406379891,-0.4121,6.707,-3.544,0.554,0.535,19.793580,,
4689637200964316544,5.68351565770,-72.15916069424,0.5055,4.994,-2.238,0.277,0.329,19.436798,19.882988,18.900127
4689637200964322944,5.68569754171,-72.15322555053,,,,,,18.893051,,
4689637200964323072,5.68468249420,-72.15430940176,0.2381,5.562,-2.690,0.104,0.104,17.964062,18.297867,17.506730
4689637200964323456,5.68528012146,-72.15638158491,0.2473,5.524,-3.090,0.272,0.216,19.073790,,
4689637200964336512,5.68843929069,-72.15634523166,0.3123,6.058,-2.386,0.288,0.274,19.224737,,
4689637200964338816,5.68856350669,-72.15584698931,0.0129,4.967,-1.533,0.156,0.163,18.574663,18.743654,17.813269
4689637200964346112,5.69055419831,-72.15655357103,0.1479,4.889,-3.370,0.188,0.201,18.744880,19.178050,18.218346
4689637200964356992,5.69472562905,-72.15346885582,0.0350,5.874,-2.049,0.150,0.158,18.577991,18.537310,17.664616
4689637200964366976,5.69685898022,-72.15750776279,0.1705,5.261,-2.744,0.087,0.095,17.717281,17.985040,17.216986
4689637200964397056,5.70658639347,-72.14903206571,,,,,,20.636276,,
4689637200964415872,5.71218718543,-72.15187771169,0.0394,5.797,-3.518,0.181,0.217,18.887312,19.320784,18.349354
4689637200964458624,5.72631467959,-72.15160000361,,,,,,20.709883,,21.074314
4689637200982704896,5.70069306890,-72.16008662350,0.1805,5.761,-2.752,0.059,0.059,16.868885,16.995275,16.055256
4689637200982744192,5.67223610065,-72.16564377998,-0.3891,4.039,-0.364,0.463,0.427,18.441723,18.688164,17.721884
4689637200982745856,5.68236875348,-72.15982031772,0.0628,5.992,-2.783,0.190,0.195,18.865591,19.313438,18.400753
4689637200982747392,5.68874843503,-72.16331083786,0.1910,5.483,-3.173,0.163,0.167,18.624075,18.922527,18.096664
4689637200982747520,5.68931382616,-72.15956900875,0.0696,6.228,-2.698,0.130,0.127,18.282125,18.617970,17.772522
4689637200982749440,5.70193808833,-72.15789491942,-0.2597,5.150,-2.401,0.116,0.126,18.160980,18.511892,17.591614
4689637200982751488,5.70908886010,-72.15930128870,0.4344,5.981,-2.881,0.175,0.182,18.808560,19.086845,18.112904
4689637200982752128,5.71080022793,-72.15728545378,0.2362,4.983,-2.632,0.176,0.166,18.570780,18.749996,17.718378
4689637200982822784,5.67000438878,-72.15842577965,0.1318,6.310,-3.288,0.304,0.311,19.412306,,
4689637200982825216,5.67823667200,-72.15741045108,0.8951,3.228,1.936,0.626,0.631,19.904802,19.497099,18.389309
4689637200982825728,5.67951676291,-72.15763409622,0.1577,5.133,-2.574,0.374,0.482,19.858665,19.942663,18.765116
4689637200982825856,5.67970860571,-72.16459660344,-0.1598,6.150,-2.414,0.252,0.269,19.380840,19.935738,18.853798
4689637200982829056,5.68658070629,-72.16060678477,-1.0331,6.296,-2.094,0.512,0.518,20.019283,,
4689637200982830464,5.69381950261,-72.16157042832,0.8207,6.213,-2.544,0.435,0.489,19.821022,20.501960,19.390210
4689637200982831360,5.69579335574,-72.15972749886,-0.4981,4.807,-2.781,0.454,0.525,19.921350,20.467087,19.339424
4689637200982831616,5.69596432283,-72.16248669329,-0.4426,0.375,-1.625,0.258,0.307,19.260725,19.618643,18.683130
4689637200982831744,5.69585125660,-72.16084035886,0.5676,5.379,-2.796,0.394,0.418,19.747677,19.952917,18.795078
4689637200982832000,5.69670128667,-72.15797993244,-0.6241,6.978,-2.919,0.441,0.512,19.847271,,
4689637200982835456,5.70276885686,-72.16046956056,0.9508,4.709,-2.565,0.554,0.576,20.046680,20.541254,19.389664
4689637200982882176,5.68702093385,-72.16164112317,-0.4024,9.597,-0.200,0.654,0.517,19.635824,19.822695,18.491108
4689637200982940544,5.67372248148,-72.15941361754,,,,,,20.845736,,20.119959
4689637200982945536,5.68335218059,-72.16246686664,0.5169,6.508,-1.831,0.598,0.603,20.274952,21.103989,19.828356
4689637200982947968,5.68791994856,-72.15761384152,-0.8778,5.426,-3.469,0.791,0.952,20.488972,21.029594,19.907259
4689637200982949504,5.68951123056,-72.16051647744,,,,,,20.665623,,
4689637200982950784,5.69227602442,-72.16018909872,1.1771,5.286,-3.470,0.542,0.535,20.119358,20.691885,19.770937
4689637200982953472,5.69656163545,-72.16035752543,1.7521,3.946,1.236,0.992,1.474,20.419771,,
4689637200982954880,5.69919439960,-72.16159468560,0.2009,6.241,-2.008,1.409,1.156,20.671680,22.348270,20.380512
4689637200982955904,5.70033467266,-72.15831234485,0.3062,6.398,-3.328,0.096,0.099,17.436638,17.596321,16.803093
4689637200982958464,5.70441996200,-72.15915517161,0.6992,5.802,-5.684,1.589,1.641,20.692348,,
4689637200984081920,5.71595638233,-72.15132534632,0.0971,6.544,-1.997,0.082,0.083,17.202837,17.457104,16.660260
4689637200984117504,5.70379221044,-72.15531254881,0.3182,4.177,-3.544,0.124,0.127,17.846700,17.592741,16.764290
4689637200984155136,5.67130512288,-72.15673810004,0.3206,5.620,-2.404,0.140,0.138,18.115036,18.330734,17.452366
4689637200984162432,5.68323286817,-72.15584406077,0.1565,5.410,-2.843,0.172,0.189,18.791544,19.191097,18.409290
4689637200984162560,5.68369997443,-72.15680366562,-0.6336,1.163,4.640,0.670,0.624,18.794195,18.668163,17.693356
4689637200984163200,5.68540710603,-72.15588770098,0.1168,5.288,-2.929,0.131,0.134,18.407475,18.512379,17.741278
4689637200984167168,5.69121185191,-72.15264880317,0.3199,5.570,-2.755,0.120,0.122,18.153362,18.420942,17.576601
4689637200984168320,5.69342448493,-72.15191022049,0.1272,5.455,-2.252,0.152,0.167,18.646889,18.975576,17.969890
4689637200984169600,5.69518853117,-72.15179077739,0.0681,5.095,-3.082,0.136,0.141,18.470695,18.656332,17.833813
4689637200984171136,5.69788142575,-72.15415547429,0.7541,5.343,-2.903,0.207,0.227,18.990452,19.552227,18.501848
4689637200984184320,5.72195329172,-72.14703477212,0.1338,6.179,-2.864,0.154,0.170,18.370058,18.564426,17.887058
4689637200984185856,5.72326326877,-72.15599954971,0.0545,5.438,-2.560,0.189,0.201,18.855291,19.333138,18.464209
4689637200984186624,5.72378816551,-72.15016548589,0.1554,6.524,-4.179,0.239,0.281,18.780352,,
4689637200984337664,5.68937443259,-72.15539758339,-0.0940,5.637,-3.092,0.430,0.403,19.770285,,
4689637200984340608,5.69209947282,-72.15711513459,-0.1311,5.254,-2.245,0.240,0.246,19.131975,19.529112,18.443113
4689637200984341760,5.69292190389,-72.15498830060,1.3156,4.206,-3.180,0.467,0.558,20.084293,20.763922,19.338972
4689637200984343296,5.69495359233,-72.15468786768,0.0921,4.643,-2.323,0.425,0.475,19.907850,20.592941,19.256850
4689637200984344832,5.69775252195,-72.15273777993,0.2869,5.418,-1.813,0.260,0.304,19.254568,19.807922,18.722824
4689637200984345984,5.69890735830,-72.15581346564,0.1781,5.486,-2.686,0.248,0.301,19.358198,19.999908,18.832203
4689637200984347648,5.70088512597,-72.14968354428,0.1994,4.124,-3.725,0.463,0.495,19.818027,20.466028,19.270985
4689637200984350080,5.70396759019,-72.15062497362,0.7525,5.047,-2.418,0.398,0.473,19.783957,20.466757,19.206150
4689637200984351616,5.70532448270,-72.15248468074,-0.5088,5.791,-2.191,0.516,0.753,19.919226,,
4689637200984353920,5.70707623727,-72.15328196896,-0.0043,5.779,-2.550,0.366,0.473,19.795998,,
4689637200984362880,5.71561348008,-72.15509942128,-0.3375,5.454,-2.338,0.456,0.467,19.919746,,
4689637200984365952,5.71844634410,-72.14668830597,0.2846,4.963,-2.390,0.356,0.515,19.506086,19.810774,18.713825
4689637200984366976,5.71907535250,-72.15212358266,0.4301,4.152,-2.921,0.610,0.542,19.931292,20.504797,19.288857
4689637200984370560,5.72207166795,-72.14509077760,0.6180,4.962,-3.168,0.255,0.317,19.264174,19.794716,18.670385
4689637200984568704,5.68054346543,-72.15589703842,0.1101,4.539,-5.433,0.902,0.928,20.620552,,
4689637200984577664,5.68910597521,-72.15318683864,-0.1836,4.758,-3.450,0.735,0.674,20.238274,18.460228,18.998611
4689637200984586624,5.69742055804,-72.15188110728,-3.4052,5.071,-8.300,1.871,1.990,20.701864,,
4689637200984588160,5.70038953842,-72.15245235512,0.5174,6.150,-4.136,0.937,1.149,20.382145,19.423742,19.726500
4689637200984589184,5.70105153583,-72.15344390127,-0.2590,2.145,-3.787,0.428,0.500,19.624107,19.451674,18.496742
4689637200984590848,5.70198035007,-72.14999585051,-0.7577,0.949,-1.269,0.772,0.737,20.165493,,
4689637200984591872,5.70298990331,-72.15711488243,2.2128,7.036,-2.287,0.662,0.844,20.353228,,
4689637200984596608,5.70940969991,-72.15259293776,0.4496,4.231,-3.337,0.474,0.629,20.135706,,
4689637200984597376,5.71020079916,-72.15046157456,,,,,,20.660946,,
4689637200984599296,5.71178286614,-72.15592286539,-1.3120,8.193,-3.128,1.639,2.831,20.776850,,
4689637200984602880,5.71513698292,-72.14987977138,0.1978,5.887,-2.910,0.148,0.164,18.415510,18.750109,17.827484
4689637200984606720,5.71849060340,-72.14609951195,5.1632,0.761,1.548,1.352,2.423,20.517479,,
4689637200984606976,5.71883263564,-72.15407207886,-2.7723,4.666,-0.525,3.127,1.467,20.669558,21.531479,19.486198
4689637200984607360,5.71944984007,-72.15278916188,0.0299,5.285,-2.298,1.357,1.107,20.364900,21.030743,19.560299
4689637200984610688,5.72321802560,-72.15276393341,,,,,,20.487745,,
4689637200984611200,5.72373243537,-72.14878881714,,,,,,20.623951,,
4689637200984777600,5.72200531520,-72.14989858154,0.1794,3.253,-2.309,0.383,0.475,19.307037,,
4689637200984820992,5.71886082374,-72.15637237151,0.9148,4.372,-2.641,0.155,0.167,18.596338,18.953537,17.929731
4689637205253816960,5.72033934333,-72.14851614061,0.1872,5.541,-2.234,0.957,0.548,19.513338,,
4689637205253818624,5.72340450325,-72.14965246322,0.4341,4.583,-2.784,0.161,0.192,18.600716,18.313171,17.491106
4689637205253820032,5.71176624359,-72.14856020981,0.0520,5.128,-3.137,0.250,0.370,19.283775,19.723547,18.681770
4689637205253820416,5.72094856774,-72.15003190000,0.7868,10.114,2.498,0.990,1.614,20.354100,,
4689637205253836928,5.70649829363,-72.15252929218,0.9921,6.586,-3.315,0.318,0.350,19.299143,19.368715,18.290333
4689637205253838080,5.70942361348,-72.15322933709,0.9420,5.511,-2.688,0.428,0.456,19.214735,,
4689637205253840512,5.70265414975,-72.15315661601,0.8994,5.267,-2.023,0.476,0.583,19.309572,,
4689637205253844352,5.71505819696,-72.15630271836,-0.1996,8.261,-3.431,1.836,1.523,20.672129,,
4689637205253844608,5.70502795412,-72.15543450947,,,,,,20.442234,,
4689637205253844736,5.70545571022,-72.15518682212,0.3122,4.591,1.360,0.512,0.737,19.429865,,
4689637205253844864,5.70377595877,-72.15550950612,0.1978,5.836,-3.343,0.340,0.221,18.419340,,
4689637205253844992,5.70667932497,-72.15502663785,0.2244,5.043,-3.200,0.065,0.069,17.192516,17.332790,16.533674
4689637205253845504,5.70804788840,-72.15561510078,0.1424,4.987,-3.728,0.138,0.199,17.926380,,
4689637205253846400,5.71277716112,-72.15665102890,0.1319,5.734,-3.487,0.364,0.435,19.687881,,
4689637205253846656,5.71269714715,-72.15761845941,0.1301,3.920,-2.401,0.706,0.576,19.753735,,
4689637205253847936,5.70645752315,-72.15658832804,-0.1372,5.074,-2.867,0.219,0.248,19.145302,19.489399,18.603403
4689637205253849984,5.69325160032,-72.15592598721,0.3751,5.482,-2.915,0.133,0.151,18.435490,18.840870,18.028416
4689637205253852032,5.70523992060,-72.15789572539,-0.0355,3.045,-7.955,0.286,0.303,19.346838,,
4689637205253853568,5.70812958422,-72.15894819979,-1.8736,4.541,-9.061,0.652,1.400,20.303268,,
4689637205253853696,5.70706134980,-72.15896709892,0.6070,3.097,2.400,0.787,0.733,19.882946,,
4689637205253854720,5.67723436007,-72.15566303892,0.0739,5.308,-3.025,0.214,0.212,18.917559,,
4689637205253856384,5.70253832494,-72.15897450216,0.1937,5.469,-2.827,0.207,0.225,18.966650,19.398386,18.351380
4689637205253856768,5.69959804210,-72.15884240029,-0.0239,4.331,-2.380,0.754,0.812,20.387754,,
4689637205253857408,5.67483951516,-72.15599870938,-0.0199,3.955,-2.330,0.571,0.450,19.335917,,
4689637205253857536,5.67502015396,-72.15641703247,0.5298,5.812,-2.598,0.467,0.367,19.278540,,
4689637205253857920,5.69100959940,-72.15796995285,0.2198,7.479,-7.729,0.919,0.725,,,
4689637205253864960,5.68644725863,-72.15988663026,0.2323,6.636,-2.446,0.945,0.272,19.159060,,
4689637205253867904,5.68203254619,-72.16120301029,-1.2266,5.636,-4.386,0.869,0.911,20.430813,,
4689637205253868288,5.69024841167,-72.16203686185,,,,,,20.584220,,
4689637205253870720,5.67959915775,-72.16102913314,0.1779,5.647,-2.518,0.091,0.082,17.518589,17.402771,16.810196
4689637205253871872,5.69036264575,-72.16291439393,0.0945,4.941,-3.089,0.311,0.373,19.561014,,
4689637205253872000,5.67400305357,-72.16129358977,0.4280,5.222,-3.392,0.325,0.464,19.160051,,
4689637205253872128,5.67498270263,-72.16152692457,-0.6343,6.455,-2.230,0.281,0.269,17.015827,16.958511,16.080366
4689637205253873920,5.67860934508,-72.16256084447,-0.2712,5.177,-2.967,0.176,0.185,18.797169,19.151672,18.235077
4689637205253875328,5.67563110707,-72.16314590618,1.0947,4.681,-2.573,0.501,0.436,19.579744,,
4689637205253876096,5.68548031823,-72.16480196782,0.3300,5.243,-2.868,0.168,0.164,18.517117,18.659924,17.734129
4689637205253881856,5.67227322175,-72.16660437831,0.7828,5.743,-3.258,0.994,0.372,19.341705,,
4689637205254688384,5.67973464108,-72.16562936034,,,,,,20.874968,,
4689637205254689024,5.71565311925,-72.14925943428,,,,,,20.789057,,
4689637205254842880,5.70512342457,-72.15135110070,,,,,,21.068386,,
4689637205254843264,5.67694767773,-72.15705301046,,,,,,21.052618,,
4689637205260936576,5.71994814376,-72.14713237761,0.1487,4.860,-3.048,0.069,0.071,17.245110,17.485420,16.706760
4689637205260940416,5.71866104042,-72.14879839038,0.1974,5.001,-2.059,0.012,0.012,13.223869,13.809814,12.493332
4689637205260942976,5.70552105875,-72.14872832980,0.2782,5.727,-2.605,0.106,0.116,17.992523,18.255013,17.485693
4689637205260943488,5.70857728570,-72.14955738078,0.0951,5.302,-2.838,0.070,0.076,17.323088,17.628735,16.859160
4689637205260950912,5.70899701431,-72.15341239974,-0.5791,1.232,1.532,0.647,0.663,18.603912,18.560940,17.635080
4689637205260951552,5.68900338054,-72.15204722330,0.5210,4.219,-3.822,0.345,0.300,18.204760,,
4689637205260951680,5.70312145065,-72.15292666034,0.4602,6.487,-3.508,0.200,0.221,17.521350,17.721216,16.921946
4689637205260951936,5.71614364413,-72.15464808207,0.6254,5.498,-3.608,0.171,0.186,18.317780,18.573204,17.638111
4689637205260953344,5.70049842193,-72.15366371755,,,,,,20.842018,,
4689637205260954240,5.70893248958,-72.15498465142,-0.0414,5.029,-1.723,0.169,0.187,18.713968,,
4689637205260954752,5.69458163568,-72.15383750027,0.0324,5.553,-3.581,0.254,0.295,18.909280,,
4689637205260954880,5.71591102444,-72.15606092584,0.1544,5.440,-2.939,0.056,0.058,16.958683,17.313356,16.399862
4689637205260955008,5.68668535142,-72.15318789121,0.2550,5.229,-2.616,0.248,0.258,18.590038,17.995495,17.011526
4689637205260955136,5.70491546177,-72.15521173348,,,,,,20.306543,,
4689637205260955776,5.70706554073,-72.15566827559,0.6810,6.172,-4.984,0.207,0.245,17.736782,17.385714,16.582620
4689637205260956672,5.71272009475,-72.15737019279,0.2545,4.821,-2.488,0.152,0.151,18.563393,18.598448,17.582315
4689637205260956800,5.71158298502,-72.15685984288,0.2243,4.350,-2.936,0.143,0.150,18.497242,18.447393,17.558493
4689637205260958464,5.71387383674,-72.15831801697,0.1993,5.000,-3.066,0.082,0.073,17.323175,17.243069,16.309670
4689637205260958592,5.71145686924,-72.15835405114,0.4363,5.888,-2.640,0.320,0.359,19.247068,18.843622,17.973734
