objectId,coord_ra,coord_dec,ebv,refExtendedness,patch,g_inputCount,r_inputCount,i_inputCount,y_inputCount,g_psfmag,g_psfmagerr,g_cModelmag,r_psfmag,r_psfmagerr,r_cModelmag,i_psfmag,i_psfmagerr,i_cModelmag,y_psfmag,y_psfmagerr,y_cModelmag,g_minus_r,g_minus_i,r_minus_i,predicted_g_minus_i_1,residual_g_minus_i_1,predicted_r_minus_i_2,residual_r_minus_i_2,predicted_r_minus_i_3,residual_r_minus_i_3
579575325147536252,5.434624998253519,-72.60687940937153,0.0325962,0.0,23,2,2,4,1,20.060651318071667,0.0054942580127883,20.06452842868141,19.43711435665377,0.0039858283148456,19.43870458055163,19.17558631079945,0.0027290566697833,19.176115827374154,19.04474587773146,0.0252502889090697,19.03112718176036,0.6235369614178978,0.8850650072722175,0.26152804585431966,0.8718073008391392,0.0132577064330783,0.249127171514258,0.0124008743400616,0.2505115922694245,0.0110164535848951
579575325147536335,5.558044391169284,-72.61130408120663,0.0317302,0.0,23,2,3,5,1,19.77375338438975,0.0044342049799549,19.774521565236885,19.22816946496452,0.0027042603499218,19.23205061626452,18.99541893533416,0.0020747530306154,18.996210156742897,18.89242270158121,0.0217077208395073,18.890081017970285,0.5455839194252299,0.7783344490555884,0.23275052963035847,0.7601475221983709,0.018186926857221,0.2159325780174383,0.0168179516129201,0.2221064043825187,0.0106441252478397
579575325147536497,5.294828336963045,-72.60254496374338,0.0335026,0.0,23,2,1,3,1,20.11307875971112,0.0057111375007801,20.109482994904944,19.505820736343573,0.0062245495748278,19.51801025173344,19.257202333319235,0.003925726164785,19.255961187545456,19.283382729621955,0.0321334230998294,19.274163293610144,0.607258023367546,0.8558764263918839,0.2486184030243379,0.8491681208721327,0.0067083055197512,0.2427578617724584,0.0058605412518795,0.2429768323073717,0.0056415707169661
579575325147536541,5.184619894754524,-72.59795619550563,0.0339072,0.0,23,1,2,2,0,20.00005469261189,0.0074210234504386,20.00613307857195,19.38956160622241,0.003613503580302,19.38501675887152,19.165206539763915,0.003678833576176,19.161244976992176,,,,0.6104930863894786,0.8348481528479752,0.22435506645849657,0.853695145585154,-0.0188469927371788,0.2440461572364203,-0.0196910907779237,0.2374550101073778,-0.0130999436488812
579575325147536908,5.505757686000203,-72.59467874365146,0.0322915,0.0,23,2,3,7,1,19.3894512976044,0.0033944713153643,19.391876276510764,18.920343120636595,0.0027515537932115,18.923409050668248,18.708372370585096,0.0014708211623946,18.70990357068964,18.625998667153222,0.0171666485937357,18.61989931835621,0.46910817696780427,0.6810789270193034,0.21197075005149912,0.643999255357558,0.0370796716617454,0.1774391958718357,0.0345315541796633,0.1932714772036739,0.0186992728478251
579575325147536909,5.453540375234154,-72.58844476567728,0.0326897,0.0,23,2,2,6,1,19.59890310441094,0.0039209528936282,19.59744146743681,19.08511495962546,0.0030729144831474,19.08488714427885,18.857902617658183,0.001954347603212,18.85424222345505,18.73010997507965,0.0189227679471978,18.717048526058427,0.5137881447854795,0.7410004867527569,0.22721234196727735,0.7124037287303169,0.0285967580224399,0.2004818002062545,0.0267305417610228,0.2114551604171657,0.0157571815501116
579575325147536916,5.487937453563654,-72.58731076857197,0.0325024,0.0,23,2,2,7,1,20.079453796186364,0.0054791051797119,20.083109436828643,19.44655287725122,0.0039291561479928,19.450712213171208,19.151243958240308,0.0021556384331322,19.153106616961296,19.00373820595679,0.0239748723288291,18.99459987832718,0.6329009189351424,0.9282098379460564,0.29530891901091394,0.8846743259533298,0.0435355119927265,0.2526671305867585,0.0426417884241554,0.2614462752642349,0.033862643746679
579575325147537166,5.208381375647059,-72.59284448492109,0.0338609,1.0,23,2,2,2,1,19.741175658529897,0.0042963200123458,19.71355088819024,19.18297471114539,0.0031137730615978,19.14022922449461,19.02129960588649,0.0033049005861156,18.967506081571408,18.89865723211299,0.0225966135570639,18.871534941123205,0.5582009473845062,0.7198760526434071,0.16167510525890094,0.7787708775808861,-0.0588948249374789,0.2217723732819245,-0.0600972680230236,0.2052106200655547,-0.0435355148066538
579575325147537214,5.538730472016547,-72.59777443305096,0.0320664,0.0,23,2,4,7,1,19.751229898558584,0.0043727194563153,19.75416989942238,19.2316931913496,0.0026907014366029,19.237314011327506,19.00006145535176,0.0018910365620942,18.99983090311077,18.892793896617995,0.0216597558136642,18.883662838210167,0.5195367072089851,0.7511684432068257,0.2316317359978406,0.7211119770297489,0.0300564661770768,0.2033467513132278,0.0282849846846127,0.2144024661592118,0.0172292698386287
579575325147537494,5.19112111085792,-72.57298523135205,0.0336815,0.0,23,1,2,3,1,19.60798107462579,0.0056450986200887,19.61274870975364,19.07168681980535,0.0028559142591468,19.07116414040772,18.86077684595564,0.0024331339825194,18.858123197366595,18.768231186409768,0.0199092735219124,18.764331048039203,0.5362942548204401,0.7472042286701495,0.21090997384970933,0.746311515348342,0.0008927133218075,0.2115225840208094,-0.0006126101711001,0.2132577267176292,-0.0023477528679199
